# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -3.514204 eV
#    Energy (eV)      DOS 
        -18.50079555          0.00000000
        -18.49579555          0.00000000
        -18.49079555          0.00000000
        -18.48579555          0.00000000
        -18.48079555          0.00000000
        -18.47579555          0.00000000
        -18.47079555          0.00000000
        -18.46579555          0.00000000
        -18.46079555          0.00000000
        -18.45579555          0.00000000
        -18.45079555          0.00000000
        -18.44579555          0.00000000
        -18.44079555          0.00000000
        -18.43579555          0.00000000
        -18.43079555          0.00000000
        -18.42579555          0.00000000
        -18.42079555          0.00000000
        -18.41579555          0.00000000
        -18.41079555          0.00000000
        -18.40579555          0.00000000
        -18.40079555          0.00000000
        -18.39579555          0.00000000
        -18.39079555          0.00000000
        -18.38579555          0.00000000
        -18.38079555          0.00000000
        -18.37579555          0.00000000
        -18.37079555          0.00000000
        -18.36579555          0.00000000
        -18.36079555          0.00000000
        -18.35579555          0.00000000
        -18.35079555          0.00000000
        -18.34579555          0.00000000
        -18.34079555          0.00000000
        -18.33579555          0.00000000
        -18.33079555          0.00000000
        -18.32579555          0.00000000
        -18.32079555          0.00000000
        -18.31579555          0.00000000
        -18.31079555          0.00000000
        -18.30579555          0.00000000
        -18.30079555          0.00000000
        -18.29579555          0.00000000
        -18.29079555          0.00000000
        -18.28579555          0.00000000
        -18.28079555          0.00000000
        -18.27579555          0.00000000
        -18.27079555          0.00000000
        -18.26579555          0.00000000
        -18.26079555          0.00000000
        -18.25579555          0.00000000
        -18.25079555          0.00000000
        -18.24579555          0.00000000
        -18.24079555          0.00000000
        -18.23579555          0.00000000
        -18.23079555          0.00000000
        -18.22579555          0.00000000
        -18.22079555          0.00000000
        -18.21579555          0.00000000
        -18.21079555          0.00000000
        -18.20579555          0.00000000
        -18.20079555          0.00000000
        -18.19579555          0.00000000
        -18.19079555          0.00000000
        -18.18579555          0.00000000
        -18.18079555          0.00000000
        -18.17579555          0.00000000
        -18.17079555          0.00000000
        -18.16579555          0.00000000
        -18.16079555          0.00000000
        -18.15579555          0.00000000
        -18.15079555          0.00000000
        -18.14579555          0.00000000
        -18.14079555          0.00000000
        -18.13579555          0.00000000
        -18.13079555          0.00000000
        -18.12579555          0.00000000
        -18.12079555          0.00000000
        -18.11579555          0.00000000
        -18.11079555          0.00000000
        -18.10579555          0.00000000
        -18.10079555          0.00000000
        -18.09579555          0.00000000
        -18.09079555          0.00000000
        -18.08579555          0.00000000
        -18.08079555          0.00000000
        -18.07579555          0.00000000
        -18.07079555          0.00000000
        -18.06579555          0.00000000
        -18.06079555          0.00000000
        -18.05579555          0.00000000
        -18.05079555          0.00000000
        -18.04579555          0.00000000
        -18.04079555          0.00000000
        -18.03579555          0.00000000
        -18.03079555          0.00000000
        -18.02579555          0.00000000
        -18.02079555          0.00000000
        -18.01579555          0.00000000
        -18.01079555          0.00000000
        -18.00579555          0.00000000
        -18.00079555          0.00000000
        -17.99579555          0.00000000
        -17.99079555          0.00000000
        -17.98579555          0.00000000
        -17.98079555          0.00000000
        -17.97579555          0.00000000
        -17.97079555          0.00000000
        -17.96579555          0.00000000
        -17.96079555          0.00000000
        -17.95579555          0.00000000
        -17.95079555          0.00000000
        -17.94579555          0.00000000
        -17.94079555          0.00000000
        -17.93579555          0.00000000
        -17.93079555          0.00000000
        -17.92579555          0.00000000
        -17.92079555          0.00000000
        -17.91579555          0.00000000
        -17.91079555          0.00000000
        -17.90579555          0.00000000
        -17.90079555          0.00000000
        -17.89579555          0.00000000
        -17.89079555          0.00000000
        -17.88579555          0.00000000
        -17.88079555          0.00000000
        -17.87579555          0.00000000
        -17.87079555          0.00000000
        -17.86579555          0.00000000
        -17.86079555          0.00000000
        -17.85579555          0.00000000
        -17.85079555          0.00000000
        -17.84579555          0.00000000
        -17.84079555          0.00000000
        -17.83579555          0.00000000
        -17.83079555          0.00000000
        -17.82579555          0.00000000
        -17.82079555          0.00000000
        -17.81579555          0.00000000
        -17.81079555          0.00000000
        -17.80579555          0.00000000
        -17.80079555          0.00000000
        -17.79579555          0.00000000
        -17.79079555          0.00000000
        -17.78579555          0.00000000
        -17.78079555          0.00000000
        -17.77579555          0.00000000
        -17.77079555          0.00000000
        -17.76579555          0.00000000
        -17.76079555          0.00000000
        -17.75579555          0.00000000
        -17.75079555          0.00000000
        -17.74579555          0.00000000
        -17.74079555          0.00000000
        -17.73579555          0.00000000
        -17.73079555          0.00000000
        -17.72579555          0.00000000
        -17.72079555          0.00000000
        -17.71579555          0.00000000
        -17.71079555          0.00000000
        -17.70579555          0.00000000
        -17.70079555          0.00000000
        -17.69579555          0.00000000
        -17.69079555          0.00000000
        -17.68579555          0.00000000
        -17.68079555          0.00000000
        -17.67579555          0.00000000
        -17.67079555          0.00000000
        -17.66579555          0.00000000
        -17.66079555          0.00000000
        -17.65579555          0.00000000
